event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29977428973,true,2023-08-23 19:23:35.000,-3.519727230072021,49.10484313964844,-25.0,-73.0,1064.0,0.0,82,0.0,21.0,1.6,3,70.92,12.5,347.0,-1.0,false,9.0,-0.086,-0.099,0.148,"GPRS",4039.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428974,true,2023-08-23 19:24:47.000,-3.519763946533203,49.10495376586914,-171.0,-546.0,980.0,0.0,79,0.0,21.0,1.6,3,1.0,12.777777777777777,347.0,0.0,false,9.0,-0.073,-0.188,0.135,"GPRS",4025.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428975,true,2023-08-23 19:37:45.000,-3.557681083679199,49.18675231933594,-216.0,-171.0,871.0,0.0,81,0.0,21.0,2.6,4,90.02,11.944444444444445,0.0,2.0,false,2.0,-0.087,-0.03,0.124,"GPRS",4033.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428976,true,2023-08-23 19:39:03.000,-3.55948543548584,49.19502639770508,-20.0,124.0,638.0,0.0,80,0.0,21.0,1.2,4,77.93,11.11111111111111,347.0,15.0,false,2.0,-0.127,-0.21,0.125,"GPRS",4028.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428977,true,2023-08-23 19:39:04.000,-3.559549331665039,49.195133209228516,-46.0,-78.0,1192.0,0.0,77,0.0,21.0,1.2,4,0.99,11.944444444444445,335.0,16.0,false,2.0,-0.083,-0.225,0.147,"GPRS",4014.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428978,true,2023-08-23 19:39:05.000,-3.559593200683594,49.19523620605469,-40.0,-10.0,878.0,0.0,78,0.0,21.0,1.2,4,1.0,11.944444444444445,349.0,17.0,false,2.0,-0.101,-0.169,0.142,"GPRS",4019.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428979,true,2023-08-23 19:49:51.000,-3.567405700683594,49.21343994140625,-288.0,625.0,456.0,0.0,87,0.0,19.0,1.3,6,47.9,0.2777777777777778,34.0,0.0,false,0.0,-0.443,-0.007,-0.249,"GPRS",4069.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428980,true,2023-08-23 19:49:52.000,-3.567393779754639,49.21343231201172,129.0,553.0,941.0,0.0,81,0.0,19.0,1.3,6,0.98,0.0,0.0,3.0,false,0.0,-0.27,-0.333,-0.028,"GPRS",4036.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428981,true,2023-08-23 19:49:53.000,-3.567389965057373,49.213436126708984,-43.0,370.0,761.0,0.0,81,0.0,19.0,1.3,6,1.02,0.2777777777777778,78.0,3.0,false,0.0,-0.204,-0.238,0.073,"GPRS",4036.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428982,true,2023-08-23 19:49:54.000,-3.567388534545898,49.213436126708984,204.0,213.0,749.0,0.0,81,0.0,19.0,1.3,6,0.98,0.0,0.0,2.0,false,0.0,-0.142,-0.141,0.116,"GPRS",4033.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428983,true,2023-08-23 19:49:55.000,-3.567385673522949,49.21343994140625,-219.0,498.0,634.0,0.0,80,0.0,19.0,1.3,6,1.03,0.2777777777777778,118.0,1.0,false,0.0,-0.4,-0.178,-0.125,"GPRS",4030.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428984,true,2023-08-23 19:59:59.000,-3.564375162124634,49.213619232177734,-237.0,318.0,848.0,0.0,87,0.0,18.0,1.4,6,5.86,0.5555555555555556,106.0,11.0,false,0.0,-0.261,0.13,-0.03,"GPRS",4072.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428985,true,2023-08-23 20:00:00.000,-3.564391613006592,49.21363830566406,-120.0,178.0,590.0,0.0,83,0.0,18.0,1.4,6,1.0,0.5555555555555556,88.0,1.0,false,0.0,-0.275,0.145,-0.054,"GPRS",4047.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428986,true,2023-08-23 20:00:01.000,-3.564393758773804,49.21364212036133,-100.0,258.0,992.0,0.0,84,0.0,18.0,1.4,6,0.99,0.0,0.0,-1.0,false,0.0,-0.197,0.087,0.023,"GPRS",4053.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428987,true,2023-08-23 20:00:02.000,-3.564389705657959,49.21364212036133,-180.0,309.0,1026.0,0.0,84,0.0,18.0,1.4,6,1.01,0.2777777777777778,77.0,0.0,false,0.0,-0.166,0.157,-0.001,"GPRS",4055.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428988,true,2023-08-23 20:00:03.000,-3.564390182495117,49.21364974975586,-156.0,264.0,901.0,0.0,83,0.0,18.0,1.4,6,0.99,0.2777777777777778,78.0,-1.0,false,0.0,-0.186,0.155,-0.011,"GPRS",4047.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428989,true,2023-08-23 20:10:07.000,-3.560567378997803,49.21406173706055,-230.0,410.0,1067.0,0.0,88,0.0,18.0,1.4,6,5.88,0.5555555555555556,42.0,10.0,false,0.0,-0.263,0.068,-0.022,"GPRS",4075.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428990,true,2023-08-23 20:10:08.000,-3.5605628490448,49.21406555175781,-30.0,190.0,645.0,0.0,84,0.0,18.0,1.4,6,0.99,0.5555555555555556,56.0,8.0,false,0.0,-0.282,0.081,-0.044,"GPRS",4053.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428991,true,2023-08-23 20:10:09.000,-3.56055760383606,49.21406555175781,-136.0,350.0,1052.0,0.0,83,0.0,18.0,1.4,6,0.99,0.2777777777777778,0.0,7.0,false,0.0,-0.189,0.097,0.024,"GPRS",4050.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428992,true,2023-08-23 20:10:10.000,-3.560548067092896,49.21406173706055,-195.0,241.0,645.0,0.0,85,0.0,18.0,1.4,6,1.01,0.5555555555555556,59.0,8.0,false,0.0,-0.228,0.113,-0.025,"GPRS",4058.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428993,true,2023-08-23 20:10:11.000,-3.560546159744263,49.21406173706055,-76.0,238.0,696.0,0.0,84,0.0,18.0,1.4,6,0.98,0.0,0.0,7.0,false,0.0,-0.27,0.081,-0.013,"GPRS",4053.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428994,true,2023-08-23 20:20:17.000,-3.556665897369385,49.21461486816406,-73.0,359.0,876.0,0.0,88,0.0,18.0,1.3,6,7.84,0.5555555555555556,81.0,2.0,false,0.0,-0.327,0.0,-0.02,"GPRS",4077.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428995,true,2023-08-23 20:20:18.000,-3.556657075881958,49.21461868286133,-62.0,243.0,972.0,0.0,84,0.0,18.0,1.3,6,1.0,0.5555555555555556,72.0,1.0,false,0.0,-0.218,0.097,0.017,"GPRS",4053.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428996,true,2023-08-23 20:20:19.000,-3.556652069091797,49.21461868286133,-123.0,435.0,812.0,0.0,84,0.0,18.0,1.3,6,0.99,0.2777777777777778,0.0,3.0,false,0.0,-0.363,0.003,-0.072,"GPRS",4055.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428997,true,2023-08-23 20:20:20.000,-3.556645393371582,49.2146110534668,-158.0,327.0,1029.0,0.0,83,0.0,18.0,1.3,6,1.01,0.2777777777777778,68.0,5.0,false,0.0,-0.264,0.027,0.005,"GPRS",4047.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428998,true,2023-08-23 20:20:21.000,-3.556634664535522,49.2146110534668,-91.0,367.0,978.0,0.0,83,0.0,18.0,1.3,6,1.01,0.5555555555555556,67.0,6.0,false,0.0,-0.28,0.028,-0.008,"GPRS",4050.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977428999,true,2023-08-23 20:30:27.000,-3.553008794784546,49.21529006958008,82.0,438.0,1067.0,0.0,88,0.0,18.0,1.4,5,7.85,0.5555555555555556,85.0,5.0,false,0.0,-0.294,-0.032,0.021,"GPRS",4077.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429000,true,2023-08-23 20:30:28.000,-3.553005695343018,49.21529006958008,-98.0,339.0,833.0,0.0,84,0.0,18.0,1.4,5,0.98,0.2777777777777778,0.0,3.0,false,0.0,-0.319,-0.077,0.001,"GPRS",4053.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429001,true,2023-08-23 20:30:29.000,-3.553003072738647,49.21529006958008,-20.0,422.0,993.0,0.0,84,0.0,18.0,1.4,5,1.0,0.0,0.0,3.0,false,0.0,-0.332,-0.017,-0.04,"GPRS",4055.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429002,true,2023-08-23 20:30:30.000,-3.553002119064331,49.215293884277344,-120.0,362.0,898.0,0.0,84,0.0,18.0,1.4,5,1.02,0.2777777777777778,63.0,2.0,false,0.0,-0.318,-0.065,-0.024,"GPRS",4053.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429003,true,2023-08-23 20:30:31.000,-3.552996635437012,49.21529769897461,-101.0,335.0,911.0,0.0,82,0.0,18.0,1.4,5,1.0,0.2777777777777778,53.0,3.0,false,0.0,-0.267,-0.049,0.021,"GPRS",4044.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429004,true,2023-08-23 20:40:39.000,-3.549455165863037,49.21609115600586,-37.0,341.0,1165.0,0.0,88,0.0,18.0,1.7,5,9.86,0.2777777777777778,0.0,-2.0,false,0.0,-0.259,-0.028,0.037,"GPRS",4077.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429005,true,2023-08-23 20:40:40.000,-3.549448013305664,49.216094970703125,-119.0,308.0,1111.0,0.0,83,0.0,18.0,1.7,5,1.02,0.5555555555555556,56.0,-2.0,false,0.0,-0.233,0.003,0.047,"GPRS",4047.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429006,true,2023-08-23 20:40:41.000,-3.549440622329712,49.216094970703125,-114.0,171.0,986.0,0.0,83,0.0,18.0,1.7,5,0.99,0.5555555555555556,0.0,-3.0,false,0.0,-0.147,0.022,0.084,"GPRS",4050.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429007,true,2023-08-23 20:40:42.000,-3.549436569213867,49.216094970703125,46.0,280.0,997.0,0.0,84,0.0,18.0,1.7,5,1.0,0.0,0.0,-2.0,false,0.0,-0.2,0.035,0.045,"GPRS",4053.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429008,true,2023-08-23 20:40:43.000,-3.549428701400757,49.21609878540039,82.0,299.0,946.0,0.0,83,0.0,18.0,1.7,5,1.01,0.5555555555555556,58.0,-2.0,false,0.0,-0.24,0.028,0.033,"GPRS",4050.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429009,true,2023-08-23 20:51:03.000,-3.54588508605957,49.216976165771484,-144.0,396.0,980.0,0.0,88,0.0,18.0,1.6,6,21.88,0.0,60.0,5.0,false,0.0,-0.245,0.065,0.015,"GPRS",4075.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429010,true,2023-08-23 20:51:04.000,-3.545883655548096,49.216976165771484,-145.0,278.0,1001.0,0.0,82,0.0,18.0,1.6,6,1.0,0.0,0.0,4.0,false,0.0,-0.275,0.115,-0.046,"GPRS",4041.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429011,true,2023-08-23 20:51:05.000,-3.545877695083618,49.216976165771484,-97.0,352.0,1008.0,0.0,82,0.0,18.0,1.6,6,1.01,0.5555555555555556,55.0,4.0,false,0.0,-0.213,0.05,0.029,"GPRS",4039.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429012,true,2023-08-23 20:51:06.000,-3.545873880386353,49.216976165771484,-231.0,293.0,958.0,0.0,82,0.0,18.0,1.6,6,0.99,0.0,0.0,4.0,false,0.0,-0.23,0.102,-0.001,"GPRS",4044.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429013,true,2023-08-23 20:51:07.000,-3.54586935043335,49.21697998046875,-76.0,380.0,837.0,0.0,82,0.0,18.0,1.6,6,1.01,0.2777777777777778,54.0,3.0,false,0.0,-0.293,0.081,-0.029,"GPRS",4041.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429014,true,2023-08-23 21:01:33.000,-3.542418718338013,49.217960357666016,67.0,292.0,826.0,0.0,87,0.0,18.0,1.0,7,27.91,0.5555555555555556,59.0,4.0,false,0.0,-0.262,0.005,0.022,"GPRS",4072.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429015,true,2023-08-23 21:01:34.000,-3.542413234710693,49.217960357666016,168.0,377.0,1003.0,0.0,81,0.0,18.0,1.0,7,0.99,0.2777777777777778,0.0,4.0,false,0.0,-0.322,-0.069,-0.015,"GPRS",4036.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429016,true,2023-08-23 21:01:35.000,-3.542409420013428,49.21796417236328,-28.0,415.0,963.0,0.0,82,0.0,18.0,1.0,7,1.02,0.5555555555555556,53.0,5.0,false,0.0,-0.312,-0.047,-0.01,"GPRS",4044.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429017,true,2023-08-23 21:01:36.000,-3.542405605316162,49.21796798706055,-85.0,234.0,988.0,0.0,82,0.0,18.0,1.0,7,1.0,0.2777777777777778,47.0,5.0,false,0.0,-0.226,0.025,0.043,"GPRS",4044.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429018,true,2023-08-23 21:01:37.000,-3.542400360107422,49.21796798706055,166.0,280.0,818.0,0.0,81,0.0,18.0,1.0,7,1.0,0.2777777777777778,56.0,4.0,false,0.0,-0.325,-0.117,-0.004,"GPRS",4036.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429019,true,2023-08-23 21:11:40.000,-3.539092302322388,49.21906280517578,172.0,370.0,977.0,0.0,87,0.0,18.0,1.0,6,4.84,0.5555555555555556,60.0,4.0,false,0.0,-0.28,-0.063,0.01,"GPRS",4069.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429020,true,2023-08-23 21:11:41.000,-3.539093971252441,49.21907043457031,-85.0,350.0,1159.0,0.0,83,0.0,18.0,1.0,7,0.99,0.2777777777777778,0.0,5.0,false,0.0,-0.196,0.045,0.045,"GPRS",4050.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429021,true,2023-08-23 21:11:42.000,-3.539093494415283,49.21907424926758,62.0,339.0,771.0,0.0,83,0.0,18.0,1.0,7,1.0,0.2777777777777778,0.0,5.0,false,0.0,-0.322,-0.046,-0.006,"GPRS",4047.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429022,true,2023-08-23 21:11:43.000,-3.539093494415283,49.21907424926758,41.0,239.0,868.0,0.0,82,0.0,18.0,1.0,7,1.02,0.2777777777777778,60.0,5.0,false,0.0,-0.204,-0.015,0.06,"GPRS",4044.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429023,true,2023-08-23 21:11:44.000,-3.539086103439331,49.219078063964844,90.0,280.0,823.0,0.0,83,0.0,18.0,1.0,7,1.0,0.2777777777777778,65.0,5.0,false,0.0,-0.206,-0.003,0.071,"GPRS",4047.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429024,true,2023-08-23 21:21:49.000,-3.535952091217041,49.21996307373047,8.0,382.0,999.0,0.0,87,0.0,18.0,0.9,7,6.85,0.5555555555555556,60.0,3.0,false,0.0,-0.155,0.041,0.064,"GPRS",4069.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429025,true,2023-08-23 21:21:50.000,-3.535944223403931,49.219966888427734,7.0,370.0,1146.0,0.0,82,0.0,18.0,0.9,7,0.99,0.2777777777777778,0.0,3.0,false,0.0,-0.181,0.076,0.013,"GPRS",4039.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429026,true,2023-08-23 21:21:51.000,-3.53593921661377,49.219970703125,-56.0,302.0,945.0,0.0,82,0.0,18.0,0.9,7,1.01,0.2777777777777778,62.0,4.0,false,0.0,-0.139,0.049,0.064,"GPRS",4044.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429027,true,2023-08-23 21:21:52.000,-3.535931587219238,49.219974517822266,-35.0,343.0,805.0,0.0,82,0.0,18.0,0.9,7,1.0,0.2777777777777778,67.0,4.0,false,0.0,-0.181,0.031,0.048,"GPRS",4041.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429028,true,2023-08-23 21:21:53.000,-3.535925149917603,49.219974517822266,-95.0,381.0,980.0,0.0,82,0.0,18.0,0.9,7,0.99,0.2777777777777778,0.0,3.0,false,0.0,-0.142,0.105,0.037,"GPRS",4039.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429029,true,2023-08-23 21:24:22.000,-3.535140991210938,49.220237731933594,-90.0,242.0,871.0,0.0,87,0.0,18.0,0.9,7,4.84,0.5555555555555556,54.0,9.0,false,0.0,-0.147,0.108,0.045,"GPRS",4069.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429030,true,2023-08-23 21:24:26.000,-3.535142183303833,49.22022247314453,30.0,225.0,598.0,0.0,86,0.0,18.0,0.9,7,3.87,0.2777777777777778,0.0,6.0,false,0.0,-0.274,0.157,-0.067,"GPRS",4064.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429031,true,2023-08-23 22:25:11.000,-3.519896745681763,49.226806640625,-721.0,250.0,641.0,0.0,87,0.0,19.0,1.0,6,48.95,0.2777777777777778,15.0,1.0,false,0.0,-0.289,0.236,-0.207,"GPRS",4069.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429032,true,2023-08-23 23:25:11.000,-3.516979932785034,49.2342643737793,23.0,411.0,925.0,0.0,86,0.0,18.0,0.9,9,48.95,0.0,344.0,11.0,false,0.0,-0.31,0.052,-0.043,"GPRS",4066.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429033,true,2023-08-24 00:24:31.000,-3.526925086975098,49.241233825683594,28.0,225.0,792.0,0.0,85,0.0,18.0,0.9,7,8.95,0.0,314.0,-44.0,false,0.0,-0.28,0.045,0.002,"GPRS",4061.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429034,true,2023-08-24 01:24:43.000,-3.550115346908569,49.24626922607422,-209.0,255.0,1166.0,0.0,85,0.0,18.0,1.0,5,20.95,0.5555555555555556,281.0,13.0,false,0.0,0.126,0.088,0.087,"GPRS",4061.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429035,true,2023-08-24 02:24:57.000,-3.583854913711548,49.249107360839844,161.0,263.0,801.0,0.0,85,0.0,18.0,1.1,8,35.0,0.2777777777777778,272.0,-2.0,false,0.0,-0.279,-0.231,0.018,"GPRS",4058.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429036,true,2023-08-24 03:13:36.000,-3.613290786743164,49.25031280517578,-163.0,309.0,926.0,0.0,84,0.0,18.0,1.7,5,17.94,0.8333333333333333,290.0,-48.0,false,0.0,-0.167,-0.296,0.068,"GPRS",4055.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429037,true,2023-08-24 03:13:37.000,-3.613294363021851,49.25032424926758,33.0,247.0,1112.0,0.0,80,0.0,18.0,1.7,5,0.99,0.5555555555555556,0.0,-44.0,false,0.0,-0.081,-0.31,0.11,"GPRS",4028.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429038,true,2023-08-24 03:13:38.000,-3.613302707672119,49.250335693359375,-171.0,265.0,935.0,0.0,78,0.0,18.0,1.7,5,1.01,0.8333333333333333,282.0,-40.0,false,0.0,-0.153,-0.307,0.089,"GPRS",4019.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429039,true,2023-08-24 03:13:39.000,-3.613271713256836,49.25041580200195,-178.0,248.0,1031.0,0.0,79,0.0,18.0,1.1,7,1.03,0.5555555555555556,280.0,-12.0,false,0.0,-0.12,-0.242,0.119,"GPRS",4025.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429040,true,2023-08-24 03:13:40.000,-3.613262414932251,49.25044631958008,-195.0,319.0,866.0,0.0,78,0.0,18.0,1.1,7,0.98,0.2777777777777778,278.0,-2.0,false,0.0,-0.19,-0.249,0.071,"GPRS",4019.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429041,true,2023-08-24 03:23:45.000,-3.619295835494995,49.25069808959961,586.0,20.0,845.0,0.0,83,0.0,18.0,1.2,7,5.85,0.0,0.0,-8.0,false,0.0,0.29,-0.061,0.092,"GPRS",4050.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429042,true,2023-08-24 03:23:46.000,-3.619306802749634,49.250667572021484,-18.0,137.0,865.0,0.0,77,0.0,18.0,1.2,7,1.02,0.8333333333333333,332.0,-8.0,false,0.0,0.193,-0.032,0.118,"GPRS",4014.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429043,true,2023-08-24 03:23:47.000,-3.619314193725586,49.25065612792969,-27.0,187.0,1070.0,0.0,78,0.0,18.0,1.2,7,0.99,0.5555555555555556,281.0,-6.0,false,0.0,0.244,0.001,0.092,"GPRS",4019.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429044,true,2023-08-24 03:23:48.000,-3.619316339492798,49.250640869140625,-74.0,188.0,1058.0,0.0,79,0.0,18.0,1.2,7,1.0,0.5555555555555556,283.0,-3.0,false,0.0,0.224,-0.026,0.126,"GPRS",4022.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429045,true,2023-08-24 03:23:49.000,-3.619323253631592,49.25064468383789,33.0,208.0,1193.0,0.0,78,0.0,18.0,1.2,7,0.99,0.5555555555555556,269.0,-2.0,false,0.0,0.267,-0.033,0.109,"GPRS",4017.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429046,true,2023-08-24 03:33:53.000,-3.625224113464355,49.25074005126953,-99.0,173.0,1049.0,0.0,83,0.0,18.0,1.5,6,5.93,0.5555555555555556,258.0,3.0,false,0.0,0.01,0.09,0.086,"GPRS",4050.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
29977429047,true,2023-08-24 03:33:54.000,-3.625232696533203,49.250728607177734,-41.0,148.0,817.0,0.0,78,0.0,18.0,1.5,6,1.0,0.5555555555555556,255.0,4.0,false,0.0,-0.029,0.166,0.054,"GPRS",4017.0,"gps","Morus bassanus","235202","Fou de Bassan Ad 2023 [FRP_CF53116]","Migratlane [ID_PROG 1275]"
